fuel_type,mpg_city,mpg_highway,co2
gasoline,28.2127,35.9696,286.6774194
gasoline,28.9187,36.9649,277.71875
gasoline,29.191,38.2631,269.3030303
gasoline,14.6857,22.7415,522.7647059
gasoline,19.3516,30.0286,386.3913043
gasoline,22,29,355.48
gasoline,18.6977,28.2902,403.9545455
gasoline,17.2268,25.6735,444.35
gasoline,17.7211,25.2631,444.35
gasoline,19.1984,29.0235,386.3913043
gasoline,17.0031,24.8246,444.35
gasoline,14.8182,21.9805,522.7647059
gasoline,19.9145,27.2456,386.3913043
gasoline,20.437,27.5094,386.3913043
gasoline,17.0031,25.1517,444.35
gasoline,15.2576,20.9874,522.7647059
gasoline,23,32,341.8076923
gasoline,20,28.3,386.3913043
gasoline,19.3,28.3,386.3913043
gasoline,18.504,27.5816,403.9545455
gasoline,18.4821,27.9477,403.9545455
gasoline,16.5779,25.1748,444.35
gasoline,17.5175,25.4722,444.35
diesel,22.6786,35.0586,377.037037
gasoline,19.1349,27.6478,403.9545455
gasoline,19.0188,27.5623,403.9545455
gasoline,18.7432,26.0458,423.1904762
gasoline,23,27,355.48
gasoline,18.3537,26.285,423.1904762
gasoline,13.9018,20.5036,555.4375
gasoline,13.8138,20.2139,555.4375
gasoline,26.6555,34.6595,296.2333333
gasoline,27.9966,33.3536,296.2333333
gasoline,12.0846,18.0532,634.7857143
gasoline,19.5966,26.5756,403.9545455
gasoline,19.9041,25.9699,403.9545455
gasoline,21.2,29.3,370.2916667
gasoline,20.9,30.3,370.2916667
gasoline,28,36,286.6774194
gasoline,21.4158,31.101,355.48
gasoline,19.1349,27.6478,403.9545455
gasoline,14.704,22.4075,522.7647059
gasoline,16.7372,25.0198,444.35
hybrid,17.1523,23.9727,444.35
gasoline,19.2932,29.7178,386.3913043
gasoline,18.3212,26.033,423.1904762
gasoline,17.5243,23.8388,444.35
gasoline,16.2544,24.5623,467.7368421
gasoline,15.7274,23.1778,493.7222222
gasoline,19,25,423.1904762
gasoline,16.0411,23.3702,467.7368421
gasoline,14.9868,21.4567,522.7647059
gasoline,22.4429,30.0166,355.48
gasoline,19.3981,26.2823,403.9545455
gasoline,18.1909,24.6279,423.1904762
gasoline,17.5695,24.4045,444.35
gasoline,21.9668,32.4136,341.8076923
gasoline,21.8634,31.2962,355.48
gasoline,19.5853,28.5101,386.3913043
hybrid,30.9,34.8,269.3030303
gasoline,19,26,403.9545455
gasoline,16.9828,25.2148,444.35
gasoline,16.9828,25.2148,444.35
gasoline,14.7421,21.739,522.7647059
gasoline,13.8158,20.0513,555.4375
gasoline,13.8158,20.0513,555.4375
hybrid,17.1523,23.9727,444.35
gasoline,13.8158,20.0513,555.4375
gasoline,13.8158,20.0513,555.4375
gasoline,17.0777,25.1517,444.35
gasoline,16.9285,24.537,444.35
gasoline,23,33,329.1481481
gasoline,16,24,467.7368421
gasoline,18.1846,27.7965,403.9545455
gasoline,17.8951,26.4527,423.1904762
gasoline,19.5124,27.4208,403.9545455
gasoline,18.5595,26.9053,403.9545455
gasoline,23.5267,33.7116,329.1481481
gasoline,22,33.7011,341.8076923
gasoline,15.3172,22.2963,493.7222222
gasoline,14.9868,21.4567,522.7647059
gasoline,16.0191,23.3279,467.7368421
gasoline,16.9285,24.537,444.35
gasoline,17,24,467.7368421
gasoline,16.3295,22.4473,467.7368421
gasoline,16.779,23.6838,467.7368421
gasoline,19.5853,28.5101,386.3913043
gasoline,16.8503,26,444.35
gasoline,17.7389,26.4672,423.1904762
gasoline,16.5779,25.1748,444.35
gasoline,17.5175,25.4722,444.35
gasoline,23.3153,29.7811,341.8076923
gasoline,22.962,30.2233,341.8076923
gasoline,21.6982,27.2921,370.2916667
gasoline,16,24,467.7368421
gasoline,21.5376,27.2921,370.2916667
gasoline,19.5966,26.5756,403.9545455
gasoline,19.9041,25.9699,403.9545455
gasoline,18.448,24.3349,423.1904762
gasoline,18.423,25.1037,423.1904762
gasoline,16.9333,22.8177,467.7368421
gasoline,14.5136,19.7595,555.4375
gasoline,15.3495,20.0305,522.7647059
gasoline,18.4122,24.431,423.1904762
gasoline,18.3385,25.217,423.1904762
gasoline,16,23,493.7222222
gasoline,16.7042,22.6469,467.7368421
gasoline,14.5136,19.7595,555.4375
gasoline,18.44,24.3562,423.1904762
gasoline,18.4556,25.0607,423.1904762
gasoline,16.9188,22.8069,467.7368421
gasoline,14.5136,19.7595,555.4375
gasoline,15.3495,20.0305,522.7647059
gasoline,18.4122,24.431,423.1904762
gasoline,18.3385,25.217,423.1904762
gasoline,16.7042,22.6469,467.7368421
gasoline,21,25,403.9545455
gasoline,14.5136,19.7595,555.4375
gasoline,17.3756,23.1778,444.35
gasoline,17.821,24.2996,444.35
gasoline,16.7161,22.4763,467.7368421
gasoline,13.9018,19.284,555.4375
gasoline,15.8028,21.4451,493.7222222
gasoline,15.8028,21.4451,493.7222222
gasoline,13.9018,19.284,555.4375
gasoline,17.3756,23.1778,444.35
gasoline,17.821,24.2996,444.35
gasoline,22,32,341.8076923
gasoline,16.725,22.4863,467.7368421
gasoline,13.9018,19.284,555.4375
gasoline,15.8028,21.4451,493.7222222
gasoline,15.8028,21.4451,493.7222222
gasoline,13.9018,19.284,555.4375
gasoline,15.0791,20.012,522.7647059
gasoline,14.7121,20.9892,503.4977376
gasoline,13.8269,18.9562,540.0104167
gasoline,15.4251,21.8468,488.9764957
gasoline,15.0824,20.0155,522.7647059
gasoline,17,26,444.35
gasoline,14.7194,21.002,503.4977376
gasoline,13.7842,18.9289,540.0104167
gasoline,15.4251,21.8468,488.9764957
gasoline,14.1303,17.64,555.4375
gasoline,14.7156,20.9021,503.4977376
gasoline,13.2533,17.6248,582.369697
gasoline,14.1303,17.64,555.4375
gasoline,14.7764,20.8952,503.4977376
gasoline,13.2683,17.6432,582.369697
gasoline,14.9703,19.8951,522.7647059
gasoline,25,30,329.1481481
gasoline,14.9703,19.8951,522.7647059
gasoline,11.2651,16.6758,656.5576923
gasoline,11.2651,16.6758,656.5576923
gasoline,18.117,24.4967,423.1904762
gasoline,18.117,24.4967,423.1904762
gasoline,18.1124,24.2339,444.35
gasoline,19,23.9,423.1904762
gasoline,15.9158,21.6122,493.7222222
gasoline,14.8182,21.1767,503.4977376
gasoline,14.8182,21.1767,503.4977376
gasoline,29,34,286.6774194
gasoline,14.8182,21.1767,503.4977376
gasoline,16.6294,23.6408,467.7368421
gasoline,14.8182,21.1767,503.4977376
gasoline,14.8182,21.1767,503.4977376
gasoline,16.5463,22.8628,467.7368421
gasoline,13.8251,19.6238,555.4375
gasoline,15.8782,22.4473,471.6825397
gasoline,16.5545,21.2439,493.7222222
gasoline,15.4251,21.5792,493.7222222
gasoline,21.1786,28.3185,370.2916667
gasoline,27,34,296.2333333
gasoline,19.5853,26.3879,403.9545455
gasoline,20.0221,25.4128,403.9545455
gasoline,17.0777,22.7798,467.7368421
hybrid,16.6373,19.4586,493.7222222
diesel,18.9488,25.8803,462.7272727
gasoline,15.9915,23.1023,467.7368421
gasoline,14.0233,20.3447,555.4375
gasoline,12.3094,16.8584,634.7857143
gasoline,15.9915,23.1023,467.7368421
gasoline,14.0233,20.3447,555.4375
diesel,31,39,299.4117647
gasoline,21,24,403.9545455
gasoline,12.3094,16.8584,634.7857143
gasoline,14.666,20.9078,503.4977376
gasoline,14.666,20.9078,503.4977376
gasoline,14.666,20.9078,503.4977376
gasoline,15.7274,22.0473,493.7222222
gasoline,16.0289,21.1924,493.7222222
gasoline,14.666,20.9078,503.4977376
gasoline,14.666,20.9078,503.4977376
gasoline,16.1041,21.9137,493.7222222
gasoline,13.5178,18.8752,592.4666667
gasoline,22,29,355.48
gasoline,16.1793,22.3807,471.6825397
gasoline,16.1793,21.1086,493.7222222
gasoline,14.666,20.5036,522.7647059
gasoline,20.8185,26.4527,386.3913043
gasoline,18.1909,24.1023,444.35
gasoline,16.0289,21.1924,493.7222222
gasoline,16.0618,21.5148,493.7222222
gasoline,21.4711,28.1955,370.2916667
gasoline,19.3981,26.2823,403.9545455
gasoline,17.5695,24.4045,444.35
gasoline,17,22,467.7368421
gasoline,22.3874,31.0629,341.8076923
gasoline,12.8484,19.2908,592.4666667
gasoline,12.8484,19.2908,592.4666667
gasoline,11.5838,19.0061,634.7857143
gasoline,11.5838,19.0061,634.7857143
gasoline,11.7036,18.9212,632.1428571
gasoline,8.4232,14.7698,888.7
gasoline,14.8182,23.9047,493.7222222
gasoline,13.7484,19.6238,555.4375
gasoline,16.2544,25.4128,467.7368421
gasoline,18,26,423.1904762
gasoline,14.7421,24.431,493.7222222
gasoline,17.6728,25.2823,444.35
gasoline,17.5243,25.478,444.35
gasoline,18.5595,25.6735,423.1904762
gasoline,18.7066,25.0209,423.1904762
gasoline,13.4655,19.7573,555.4375
gasoline,13.3954,19.7741,555.4375
gasoline,12.0883,19.9831,592.4666667
gasoline,11.5388,19.5451,634.7857143
gasoline,18.6579,26.4185,403.9545455
gasoline,19,25,423.1904762
gasoline,20.1535,28.995,386.3913043
gasoline,18.6579,26.4185,403.9545455
gasoline,20.1535,28.995,386.3913043
gasoline,18.8286,26.0181,403.9545455
gasoline,19.5718,28.7638,386.3913043
gasoline,18.8286,26.0181,403.9545455
gasoline,19.5718,28.7638,386.3913043
gasoline,19.1173,26.2291,403.9545455
gasoline,19.8601,28.9862,386.3913043
gasoline,14.014,20.6042,555.4375
gasoline,19,29,386.3913043
gasoline,13.6604,19.8083,555.4375
gasoline,22.3233,27.3565,370.2916667
gasoline,21.1786,27.4851,370.2916667
gasoline,20.608,27.3188,386.3913043
gasoline,18.465,24.8509,423.1904762
gasoline,18.6933,26.7547,403.9545455
gasoline,18.4725,25.2768,423.1904762
gasoline,18.5178,26.4425,423.1904762
gasoline,17.9497,24.7995,444.35
gasoline,18.7846,26.0421,423.1904762
gasoline,17,22,467.7368421
gasoline,18.2096,25.5613,423.1904762
gasoline,18.5575,26.2366,423.1904762
gasoline,18.2929,24.3075,423.1904762
gasoline,18.3389,26.0353,423.1904762
gasoline,18.2462,25.0989,423.1904762
gasoline,18.2081,25.8281,423.1904762
gasoline,18.0399,24.7265,423.1904762
gasoline,18.3302,25.5409,423.1904762
gasoline,17.5002,24.447,444.35
gasoline,18.5142,26.2433,423.1904762
gasoline,18,26,423.1904762
gasoline,18.2462,25.0989,423.1904762
gasoline,18.2081,25.8281,423.1904762
gasoline,17.5002,24.447,444.35
gasoline,18.5142,26.2433,423.1904762
gasoline,16.5857,24.4015,467.7368421
gasoline,15.9151,24.134,467.7368421
gasoline,16.5857,24.4015,467.7368421
gasoline,15.9151,24.134,467.7368421
gasoline,16.4936,23.7304,467.7368421
gasoline,16.1174,23.6836,467.7368421
gasoline,19,24,423.1904762
gasoline,22.0197,29.9137,355.48
gasoline,20.6972,29.2859,370.2916667
gasoline,20.6972,29.2859,370.2916667
gasoline,21.1151,31.4753,355.48
gasoline,14.2883,21.9404,522.7647059
gasoline,16.4584,24.1522,467.7368421
gasoline,16.6793,26.1345,444.35
gasoline,22.3874,31.0629,341.8076923
gasoline,21.1346,30.8063,355.48
gasoline,11.104,17.7139,691.5299145
gasoline,19,26,403.9545455
gasoline,11.5043,18.877,632.1428571
gasoline,24.6475,33.095,317.3928571
gasoline,24.6475,33.095,317.3928571
gasoline,26.7185,33.7116,306.4482759
gasoline,26.7185,33.7116,306.4482759
gasoline,19.7285,29.1143,386.3913043
gasoline,20.6019,29.5278,370.2916667
gasoline,17.1044,26.7263,444.35
gasoline,17.3756,25.8037,444.35
gasoline,17.1752,25.5656,444.35
diesel,36,46,254.5
gasoline,22,28,370.2916667
gasoline,15.1221,22.7134,493.7222222
gasoline,21.7634,30.1121,355.48
gasoline,22.0197,29.9137,355.48
gasoline,20.6972,29.2859,370.2916667
gasoline,21.1151,31.4753,355.48
gasoline,17.7412,27.812,423.1904762
gasoline,17.7593,26.6578,423.1904762
gasoline,21.1346,30.8063,355.48
gasoline,21.1346,30.8063,355.48
gasoline,16.6638,22.4918,467.7368421
gasoline,16,24,467.7368421
gasoline,18.6661,24.5191,423.1904762
gasoline,24.7198,33.1102,317.3928571
gasoline,25.3422,34.0189,306.4482759
gasoline,24.6475,33.095,317.3928571
gasoline,26.7185,33.7116,306.4482759
gasoline,18.2647,28.1906,403.9545455
gasoline,15.839,24.0531,467.7368421
gasoline,15.6548,24.357,467.7368421
gasoline,16.8538,27.4851,444.35
gasoline,26.5132,34.6314,296.2333333
gasoline,15,22,522.7647059
gasoline,27.3758,33.3819,296.2333333
gasoline,26.2704,34.6199,306.4482759
gasoline,17.0777,24.759,444.35
gasoline,18.1909,25.478,423.1904762
gasoline,17.3756,24.1681,444.35
gasoline,12.6685,19.42,592.4666667
gasoline,14.0551,20.9078,555.4375
gasoline,24.1514,32.3062,329.1481481
gasoline,25.3308,32.5298,317.3928571
gasoline,22.3865,30.243,355.48
gasoline,31,39,261.3823529
gasoline,23.0032,29.6949,341.8076923
gasoline,17.5243,24.8246,444.35
gasoline,16.8538,22.8462,467.7368421
gasoline,16.5545,21.9805,467.7368421
gasoline,11.4954,17.6421,634.7857143
gasoline,11.4954,17.6421,634.7857143
gasoline,29.0191,34.1416,286.6774194
gasoline,26.7185,32.2272,306.4482759
gasoline,24.7157,32.1904,317.3928571
gasoline,23.5532,32.3046,329.1481481
gasoline,23,29,341.8076923
gasoline,20.2068,27.8411,386.3913043
gasoline,22.1484,28.469,355.48
gasoline,18.2,26.1,423.1904762
gasoline,20.9,30.3,370.2916667
gasoline,23.6601,31.0661,329.1481481
gasoline,23.6601,31.0661,329.1481481
gasoline,22.7575,32.7434,341.8076923
gasoline,22.7575,32.7434,341.8076923
gasoline,21.8725,31.0314,355.48
gasoline,24.229,32.5176,329.1481481
gasoline,26,32,317.3928571
gasoline,23.0924,29.1439,355.48
gasoline,24.3944,33.6309,317.3928571
gasoline,16.9415,25.219,444.35
gasoline,17.3466,26.8174,423.1904762
gasoline,16.0034,23.8927,467.7368421
gasoline,20.8972,30.3841,370.2916667
gasoline,17.6132,25.8695,423.1904762
gasoline,14.0753,20.6,555.4375
gasoline,11.104,17.7139,691.5299145
gasoline,21.5352,29.3972,370.2916667
gasoline,26,30,329.1481481
gasoline,22.6786,32.1028,341.8076923
gasoline,22.6786,32.1028,341.8076923
gasoline,21.824,28.2546,370.2916667
gasoline,21.824,28.2546,370.2916667
gasoline,16.628,23.9047,467.7368421
gasoline,17.8951,26.4527,423.1904762
gasoline,16.628,23.9047,467.7368421
gasoline,17.8951,26.4527,423.1904762
gasoline,21.6093,30.9153,355.48
gasoline,17.5594,25.3354,432.0083333
gasoline,22,28,370.2916667
hybrid,40.6112,35.3629,233.8684211
hybrid,40.6112,35.3629,233.8684211
gasoline,17.5594,25.3354,432.0083333
hybrid,40.6112,35.3629,233.8684211
gasoline,21.6093,30.9153,355.48
gasoline,19.5853,27.9345,389.9144022
gasoline,19.5853,27.9345,389.9144022
gasoline,19.0003,29.401,386.3913043
gasoline,18.2647,27,423.1904762
gasoline,18.2647,27,423.1904762
gasoline,23,28,355.48
gasoline,21.824,32.4136,341.8076923
gasoline,16.8932,26.5093,444.35
gasoline,12.1247,18,634.7857143
gasoline,14.2081,19.0798,555.4375
gasoline,16.9179,25.3726,444.35
gasoline,16.4796,25.6084,444.35
gasoline,17.821,26.3879,423.1904762
gasoline,17.821,26.3879,423.1904762
gasoline,15.9536,25,467.7368421
gasoline,18.4122,27.0344,423.1904762
gasoline,21,27,386.3913043
gasoline,17.5986,25.6735,423.1904762
gasoline,16.0289,25.5432,467.7368421
gasoline,21.824,32.4757,356.050905
gasoline,15.081,23.0795,493.7222222
gasoline,16.5545,23.7068,467.7368421
gasoline,14.9703,22.5804,493.7222222
gasoline,12.8742,19.6233,592.4666667
gasoline,27.7179,33.238,296.2333333
gasoline,23.9483,31.2288,329.1481481
gasoline,25.5497,30.7898,317.3928571
diesel,31,39,299.4117647
gasoline,22,29,355.48
gasoline,25.2729,32.2272,317.3928571
gasoline,25.5497,32.7237,317.3928571
gasoline,18.1909,24.6935,423.1904762
gasoline,18.8231,26.4383,403.9545455
gasoline,18.2,26.1,423.1904762
gasoline,17.3466,26.8174,423.1904762
gasoline,17.3756,26.3879,421.4285714
gasoline,17.3756,26.3879,421.4285714
gasoline,19.1468,28.8926,378.342711
gasoline,15.3495,22.7134,493.7222222
gasoline,21,27,386.3913043
gasoline,15.3495,22.7134,493.7222222
gasoline,12.2868,17.7873,634.7857143
gasoline,12.2053,16.6114,634.7857143
gasoline,18.2647,27.0344,423.1904762
gasoline,16.779,24.4967,444.35
gasoline,15.1979,22.9126,493.7222222
gasoline,14.2081,21.4451,522.7647059
gasoline,18.0431,26.3879,423.1904762
gasoline,16.2912,23.7267,467.7368421
gasoline,16.2912,23.7267,467.7368421
gasoline,22,29,355.48
gasoline,15.0042,22.8987,493.7222222
gasoline,17.7569,25.8973,423.1904762
gasoline,11.4954,17.6421,634.7857143
gasoline,11.4954,17.6421,634.7857143
gasoline,20.6972,29.2859,370.2916667
gasoline,20.8001,30.031,370.2916667
gasoline,21.6024,27.7062,370.2916667
gasoline,20.891,28.1035,370.2916667
gasoline,16.6638,22.4918,467.7368421
gasoline,18.6661,24.5191,423.1904762
gasoline,23,26,370.2916667
gasoline,18.7801,24,423.1904762
gasoline,25.4114,30.3494,329.1481481
gasoline,26.1701,30.7898,317.3928571
gasoline,24.0184,29.2741,341.8076923
gasoline,23.808,29.9076,341.8076923
gasoline,23.7115,31.6198,329.1481481
gasoline,22.0881,30.0398,355.48
gasoline,17.5243,24.8246,444.35
gasoline,20.9,30.3,370.2916667
gasoline,23.6601,31.0661,329.1481481
gasoline,24,28,341.8076923
gasoline,22.7575,32.7434,341.8076923
gasoline,17.6132,25.8695,423.1904762
gasoline,19.5853,26.2583,403.9545455
gasoline,18.1909,25.478,423.1904762
gasoline,16.4046,23.0453,467.7368421
gasoline,19.224,24.6055,423.1904762
gasoline,20.8803,24.7545,403.9545455
gasoline,16.6294,21.0424,493.7222222
gasoline,15.1221,19.488,522.7647059
gasoline,18.225,21.2416,467.7368421
gasoline,25,31,329.1481481
gasoline,18.1909,20.3,467.7368421
gasoline,15.8028,20.4361,493.7222222
gasoline,14.1316,17.7796,555.4375
gasoline,14.666,20.301,522.7647059
gasoline,14.0551,18.6704,592.46875
gasoline,14.3609,20.0982,555.4375
gasoline,13.5947,18.6021,610.9833333
gasoline,13.8251,19.6917,555.4375
hybrid,19.8,22.9,423.1904762
hybrid,19.8,22.9,423.1904762
gasoline,26,30,317.3928571
gasoline,12.4337,17.6543,603.5292208
gasoline,12.4337,17.6543,603.5292208
gasoline,13.6716,17.7796,592.4666667
gasoline,13.5947,18.6021,610.9833333
gasoline,13.0553,17.917,610.9833333
gasoline,13.4408,18.6021,592.4666667
hybrid,19.7,22.7,423.1904762
hybrid,19.7,22.7,423.1904762
gasoline,12.2606,17.5058,632.1428571
gasoline,12.2609,17.5066,632.1428571
gasoline,31,37,269.3030303
gasoline,12.2803,17.5611,603.5292208
gasoline,15.0462,20.3686,522.7647059
gasoline,13.1325,17.7108,582.369697
gasoline,12.7459,17.0216,603.5292208
gasoline,13.1325,17.7108,582.369697
gasoline,12.7459,17.0216,603.5292208
gasoline,10.4035,15.7543,720.0138889
gasoline,10.4035,15.7543,720.0138889
gasoline,10.4035,15.7543,720.0138889
gasoline,10.4035,15.7543,720.0138889
gasoline,28,35,286.6774194
gasoline,10.4035,15.7543,720.0138889
gasoline,10.4035,15.7543,720.0138889
gasoline,12.9007,16.745,632.1428571
gasoline,12.7684,17.023,603.5292208
gasoline,12.7684,17.023,603.5292208
gasoline,12.9007,16.745,632.1428571
gasoline,12.7459,17.0216,603.5292208
gasoline,12.7459,17.0216,603.5292208
gasoline,10.7935,15.9817,691.5299145
gasoline,10.5866,15.8623,720.0138889
gasoline,24,33,329.1481481
gasoline,10.7935,15.9817,691.5299145
gasoline,10.614,15.8783,720.0138889
gasoline,12.9007,16.745,632.1428571
gasoline,12.9007,16.745,632.1428571
gasoline,15.9536,21.8468,493.7222222
gasoline,15.9536,21.8468,493.7222222
gasoline,15.8028,21.1767,493.7222222
gasoline,15.427,21.4502,493.7222222
gasoline,18.6331,25.9337,423.1904762
gasoline,18.5595,26.5175,423.1904762
gasoline,22,26,370.2916667
gasoline,18,22,444.35
gasoline,18,25,444.35
gasoline,18.5595,25.4128,423.1904762
gasoline,21.6093,29.0835,370.2928922
gasoline,21.6093,29.0835,370.2928922
gasoline,17.6728,24.4967,444.35
gasoline,22.2521,31.354,341.8076923
gasoline,22.2521,31.354,341.8076923
gasoline,21.4659,29.5278,360.0069444
gasoline,21.4659,29.5278,360.0069444
gasoline,22.3233,31.1662,336.5617409
gasoline,18,25,423.1904762
gasoline,22.3233,31.1662,336.5617409
hybrid,19.8,22.9,423.1904762
hybrid,19.8,22.9,423.1904762
hybrid,19.8,22.9,423.1904762
gasoline,16.5545,23.5747,467.7368421
gasoline,16.5545,23.5747,467.7368421
gasoline,16.5545,23.5747,467.7368421
gasoline,14.0551,18.0836,540.0104167
gasoline,13.9868,18.0836,519.8341346
gasoline,14.0551,18.0836,540.0104167
gasoline,18,23,444.35
gasoline,14.0551,18.0836,540.0104167
gasoline,21.6809,29.3376,343.3978947
gasoline,21.6809,29.3376,343.3978947
gasoline,10.4781,15.9121,740.5833333
gasoline,10.4781,15.9121,740.5833333
gasoline,21.5376,30.0627,355.48
gasoline,20.6019,28.3185,386.3913043
gasoline,22.5366,29.9708,355.48
gasoline,20.3848,26.5822,386.3913043
gasoline,21.5817,30.0274,355.48
gasoline,18,23,444.35
gasoline,20.6019,28.2546,386.3913043
gasoline,15.5764,20.5036,522.7647059
gasoline,13.6716,20.1356,555.4375
gasoline,18.2054,24.5902,423.1904762
gasoline,18.2054,24.5902,423.1904762
gasoline,16.0289,22.114,493.7222222
gasoline,19.7627,25.3327,403.9545455
gasoline,18.1488,26.2617,423.1904762
gasoline,19.7598,26.9681,403.9545455
gasoline,17.8282,22.8606,444.35
gasoline,12,16,634.7857143
gasoline,15.5685,21.487,493.7222222
diesel,17,24,509
diesel,19,26,463
gasoline,15.1221,20.571,522.7647059
gasoline,15.1221,20.571,522.7647059
gasoline,15.5764,20.571,522.7647059
gasoline,14.8943,19.488,522.7647059
gasoline,17.5986,24.6935,444.35
gasoline,18.1909,25.3476,423.1904762
gasoline,17.1957,22.6615,467.7368421
gasoline,14,17,592.4666667
gasoline,17.1957,22.6615,467.7368421
gasoline,20.3848,28.2546,386.3913043
gasoline,20.3848,28.2546,386.3913043
gasoline,17.2268,22.4473,467.7368421
gasoline,15.5337,21.78,493.7222222
hybrid,19.9494,23.1778,423.1904762
hybrid,19.7,22.7,423.1904762
hybrid,19.7,22.7,423.1904762
gasoline,15.7274,22.3141,493.7222222
gasoline,16.1041,22.6469,467.7368421
gasoline,12,14,683.6153846
gasoline,16.1041,22.6469,467.7368421
gasoline,13,17.5332,558.525
gasoline,13,17.5332,558.525
gasoline,12.5909,17.6421,603.5292208
gasoline,12.5909,17.6421,603.5292208
gasoline,10.3991,15.5636,740.5833333
